userIDs,implementation,Line_ID,ChatGroup,content,group_id,RoleName,roomName,m_experimental_testing,m_making_design_choices,m_asking_questions,j_customer_consultants_requests,j_performance_parameters_requirements,j_communication,OutcomeScore,wordCount
344,n,16012,PRNLT,"however, blood cell reactivity was quite high on average",2,Player,Reflection team discussion of first batch results,0,0,0,0,1,0,3,9
344,n,16013,PRNLT,so was the cost.,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,4
344,n,16014,PRNLT,reliability and marketability were at decent values for all.. I say that they are the best qualities as in like they performed the best overall.,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,25
348,n,16015,PRNLT,Flux was very good with most of the prototypes.,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,9
347,n,16016,PRNLT,cost was very high for all prototypes,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,5,7
344,n,16017,PRNLT,that,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,1
344,n,16018,PRNLT,that's what I was saying JAcob.,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,6
344,n,16019,PRNLT,please scroll up.,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,3
346,n,16020,PRNLT,I looked at the difference between Erik's proto and mine and I think the 5% CNT difference costed $60/unit.,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,19
344,n,16021,PRNLT,"I said BCR, and coast were high",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,7
344,n,16022,PRNLT,which is bad.,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,3
344,n,16023,PRNLT,"Yeah, I would indeed agree with that.",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,7
348,n,16024,PRNLT,Agreed,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,1
347,n,16025,PRNLT,very much so,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,5,3
346,n,16026,PRNLT,yes,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,1
343,n,16027,PRNLT,How did you decide on the 5 devices that you just received results for?,2,Mentor,Reflection team discussion of first batch results,0,0,1,0,0,0,4,14
345,n,16028,PRNLT,I wish we had included a model using the Dry-Jet Wet Printing manufacturing process.,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,2,14
346,n,16029,PRNLT,We tried different CNT % and different surfactants with most of the design processes,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,14
344,n,16030,PRNLT,"well, we each had a certain internal consultant that we did our research on.",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,14
348,n,16031,PRNLT,We each chose a design for which we wanted to see results.,2,Player,Reflection team discussion of first batch results,0,1,0,0,0,0,3,12
344,n,16032,PRNLT,and we each had to have of our batch of protoypes.,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,11
344,n,16033,PRNLT,"so, we chose one from each of our individual batches which we thought would meet our consultants' requirements and have the best performance results overall",2,Player,Reflection team discussion of first batch results,0,1,0,1,1,0,3,25
344,n,16034,PRNLT,"keeping in mind all the attributes, we wanted to get the best results overall (or at least try to get as close as possible to them).",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,26
343,n,16035,PRNLT,What role did the requests of the internal consultants play in deciding which prototypes to test?,2,Mentor,Reflection team discussion of first batch results,0,0,1,0,0,0,4,16
344,n,16036,PRNLT,"well, depending on their requests.",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,5
344,n,16037,PRNLT,we would create design parameters that we thought would help meet those requirements.,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,13
345,n,16038,PRNLT,We all submitted a model we thought would satisfy our internal consultant's needs,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,2,13
344,n,16039,PRNLT,like let's say someone said cost and marketability were most important.,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,11
344,n,16040,PRNLT,"we would try to create designs in which cost was low, but used material that had high marketability.",2,Player,Reflection team discussion of first batch results,0,1,0,0,0,0,3,18
344,n,16041,PRNLT,something like that.,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,3
347,n,16042,PRNLT,They influenced the types of materials we used to try and satisy them,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,5,13
348,n,16043,PRNLT,I wanted to design a prototype that would fulfill as many of the requirements as possible.,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,16
346,n,16044,PRNLT,I believe we could meet all of the required thresholds though maybe not all of the preferred.,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,17
347,n,16045,PRNLT,"correct, not all aspects could be covered by each prototype well",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,5,11
348,n,16046,PRNLT,That is mostly correct. Now that we have the information it is easier to see that some of the requirements were much easier to achieve than others and we can build from that.,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,33
343,n,16047,PRNLT,How did you design your device to address patient needs?,2,Mentor,Reflection team discussion of first batch results,0,0,1,0,0,0,4,10
344,n,16048,PRNLT,"well, every consultant had different views.",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,6
344,n,16049,PRNLT,I guess we had decided last session that we would design prototypes revolving around the consultant's needs,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,17
347,n,16050,PRNLT,Used the materials that we thought would satisfy them the best.,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,5,11
344,n,16051,PRNLT,"like each of our respective consultants and then after we got the results, we would pick the one with the best results overall.",2,Player,Reflection team discussion of first batch results,0,1,0,0,0,0,3,23
348,n,16052,PRNLT,"Obviously the most important criteria for the patients are reliability, flux, and blood cell reactivity.",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,15
344,n,16053,PRNLT,"ideally, low BCR, high reliability, high marketability, high flux and cheap cost are the best qualities to look for.",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,19
343,n,16054,PRNLT,How did you address patient safety while balancing the other attributes in your designs?,2,Mentor,Reflection team discussion of first batch results,0,0,1,0,0,0,4,14
345,n,16055,PRNLT,"But from a business side, cost is extremely important.",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,2,9
344,n,16056,PRNLT,"this way both parties- the patients, and business- benefit.",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,9
346,n,16057,PRNLT,Its also important from the consumer side.,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,7
348,n,16058,PRNLT,"Correct me if I'm wrong, but wouldn't insurance cover much of the cost?",2,Player,Reflection team discussion of first batch results,0,0,1,0,0,0,3,13
345,n,16059,PRNLT,No it's the cost for us to manufacture them,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,2,9
343,n,16060,PRNLT,Which aspects of the design do you think the patient is most concerned with?,2,Mentor,Reflection team discussion of first batch results,0,0,1,0,0,0,4,14
347,n,16061,PRNLT,I don't believe patient safety was looked into as much as it should've. Pleasing the internal consultant was the main priority,2,Player,Reflection team discussion of first batch results,0,1,0,0,0,0,5,21
345,n,16062,PRNLT,probably blood cell reactivity,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,2,4
346,n,16063,PRNLT,BCR and reliability,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,3
347,n,16064,PRNLT,Blood cell reactivity,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,5,3
347,n,16065,PRNLT,flux could also be in the patients interest,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,5,8
345,n,16066,PRNLT,Flux can also make their treatments shorter.,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,2,7
346,n,16067,PRNLT,The too.,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,2
348,n,16068,PRNLT,"Yes,  but if we manufacture an expensive device, can't we just charge more for it if it is the best for flux, blood cell reactivity, and reliability?",2,Player,Reflection team discussion of first batch results,0,0,1,0,0,0,3,27
345,n,16069,PRNLT,But we can charge the same thing for a cheaper product.,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,2,11
346,n,16070,PRNLT,"If insurance companies won't cover the expensive product, we'll be out of business.",2,Player,Reflection team discussion of first batch results,0,0,0,0,1,0,3,13
347,n,16071,PRNLT,then not as many people can afford it,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,5,8
345,n,16072,PRNLT,Capitalism,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,2,1
344,n,16073,PRNLT,"i say flux, BCR and reliability.",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,6
348,n,16074,PRNLT,"Still, I believe that if we can make a device that performs the best, and effectively saves more lives, then cost shouldn't be our main priority.",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,26
345,n,16075,PRNLT,Cost was related to marketability,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,2,5
344,n,16076,PRNLT,"hmm, the way I see it is.",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,7
344,n,16077,PRNLT,"even if we have a top-notch product, if people can't afford it, what's the use?",2,Player,Reflection team discussion of first batch results,0,0,1,0,0,0,3,15
346,n,16078,PRNLT,I agree.,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,2
344,n,16079,PRNLT,"Yes, I agree",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,3
347,n,16080,PRNLT,"The higher percentage of CNT, usually the higher cost",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,5,9
344,n,16081,PRNLT,"that's why, our main focus should be to keep the cost low.",2,Player,Reflection team discussion of first batch results,0,1,0,0,0,0,3,12
343,n,16082,PRNLT,"Soon, you will be switching teams and sharing your design experience with your new teams. What do you plan to bring to your group?",2,Mentor,Reflection team discussion of first batch results,0,0,1,0,0,0,4,24
344,n,16083,PRNLT,Lower cost means more buying.,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,5
348,n,16084,PRNLT,Yes. We want to design the best product possible and cost should take care of itself if nobody else in the field can design something that works as well.,2,Player,Reflection team discussion of first batch results,0,1,0,0,0,0,3,29
344,n,16085,PRNLT,"See, we make dialysers",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,4
344,n,16086,PRNLT,and there will ALWAYS be demand for them.,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,8
347,n,16087,PRNLT,The graph will be a big help in showing how each prototype compared.,2,Player,Reflection team discussion of first batch results,1,0,0,0,0,0,5,13
346,n,16088,PRNLT,Testing information.,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,2
344,n,16089,PRNLT,"as long as we get the job done, and we only have to be slightly better than competitiors, we should mainly care for the cost.",2,Player,Reflection team discussion of first batch results,0,1,0,0,0,0,3,25
345,n,16090,PRNLT,"Yes but the larger the cost, the more room for human error in the manufacturing process.",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,2,16
343,n,16091,PRNLT,Which attributes does your material maximize and how is that important to the design?,2,Mentor,Reflection team discussion of first batch results,0,0,1,0,0,0,4,14
345,n,16092,PRNLT,I think PRNLT has good reliability.,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,2,6
346,n,16093,PRNLT,(I wonder if other groups got the information on flux for each of the surfactants...),2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,15
343,n,16094,PRNLT,You will bring knowledge about a unique material to that group. What important things do you want to discuss with them about your material?,2,Mentor,Reflection team discussion of first batch results,0,0,1,0,0,0,4,24
348,n,16095,PRNLT,I think the graph can easily be misinterpreted. It simply compares the devices with each other. The designs that appear to do poorly in the areas of reliability and flux still performed quite well in those areas. Even the designs that performed the best in cost and BCR were not that great.,2,Player,Reflection team discussion of first batch results,1,0,0,0,0,0,3,52
344,n,16096,PRNLT,"yeah, exactly",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,2
348,n,16097,PRNLT,"It seems like the PRNLT material performs very well with reliability, flux, and marketability.",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,14
344,n,16098,PRNLT,"I was thinking the same thing. When we initially did our research, the consultant's had had their requirements to be higher.",2,Player,Reflection team discussion of first batch results,0,1,0,0,0,0,3,21
344,n,16099,PRNLT,"but now that we look at the graphs and stuff, maybe they did do well, but just that relatively they were poor?",2,Player,Reflection team discussion of first batch results,0,0,1,0,0,0,3,22
345,n,16100,PRNLT,It needs to be less than the 170 and 160 we got,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,2,12
346,n,16101,PRNLT,TRUE,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,1
346,n,16102,PRNLT,We can compare with other experts to find out what material will work.,2,Player,Reflection team discussion of first batch results,1,0,0,0,0,0,3,13
348,n,16103,PRNLT,It will give us reasons to argue for or against the PRNLT material.,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,13
347,n,16104,PRNLT,And how it reacts with certain aspects,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,5,7
344,n,16105,PRNLT,"yeah, it sounds good.",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,4
348,n,16106,PRNLT,Absolutely,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,1
345,n,16107,PRNLT,I think PRNLT is an expensive material,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,2,7
347,n,16108,PRNLT,yes.,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,5,1
344,n,16109,PRNLT,thanks!,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,1
345,n,16110,PRNLT,Will there be an assignment tomorrow?,2,Player,Reflection team discussion of first batch results,0,0,1,0,0,0,2,6
344,n,16111,PRNLT,"okay, thankyou!",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,2
349,n,16112,PMMA,Hello team. Welcome to Nephrotex!,3,Mentor,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,4,5
349,n,16113,PMMA,I'm Maria Williams. I'll be your design advisor for your internship.,3,Mentor,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,4,11
349,n,16114,PMMA,I'm here to help if you have any questions.,3,Mentor,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,4,9
